Language name,Alternate language names,Country,Region,Resource Title,Resource URL,"Resource type (please only choose from the dropdown list, don't type anything here!)",
Somali,Af-Soomaali,"Somalia, Kenya",Africa,Multnomah County (OR) FAQ,https://multco.us/novel-coronavirus-covid-19/somali-covid-19-talooyin-ka-haayada-caafimaadka-ee-dadweynaha,Web page,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,SBS Australia information page,https://www.sbs.com.au/language/somali/coronavirus-updates,Web page,
Somali,Af-Soomaali,"Somalia, Kenya",Africa,USAHello information page,https://usahello.org/so/coronavirus-information/,Web page,
Sorani,"Central Kurdish, سۆرانی","Iraq, Iran",Near East,iACT information packet,https://drive.google.com/open?id=12L27vYrMAl8DuarcsQmd8XMUJqx4soA3,Document,
Sorani,"Central Kurdish, سۆرانی","Iraq, Iran",Near East,iACT community leader suggestions,https://drive.google.com/open?id=15Z5S8_1sqNtwN1QF3UtMgaKaBeesVQyj,Document,
Sorani,"Central Kurdish, سۆرانی","Iraq, Iran",Near East,iACT suggestions for parents/caregivers,https://drive.google.com/open?id=1E8-8x_p9NL1vsMLH6ApZTtKjvF1mLGQI,Document,
Sorani,"Central Kurdish, سۆرانی","Iraq, Iran",Near East,iACT information one-pager,https://drive.google.com/open?id=1gHZDjbDfMQMNgzRwPqFVHPoDXJuc7oTv,Document,
Sorani,"Central Kurdish, سۆرانی","Iraq, Iran",Near East,iACT Facts vs. Myths sheet,https://drive.google.com/open?id=1zilYm6VKyHEsyAcOE_yUK7BJMsJ983XK,Document,
Sorani,"Central Kurdish, سۆرانی","Iraq, Iran",Near East,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Kurdish-Sorani-Covid19-Guidance.pdf,Document,
Sorani,"Central Kurdish, سۆرانی","Iraq, Iran",Near East,WHO myth busters information page,https://covid-no-mb.org/?page_id=1033,Web page,
Kāi Tahu Māori,South Island Māori,New Zealand,Pacific,Ko te tiaki i te whānau koia tā tātou mahi,https://karawhiua.nz/mi_NZ/,Web page,
Kāi Tahu Māori,South Island Māori,New Zealand,Pacific,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=mri-002,Image/poster,
Southern Alta,"Kabuluen, Kabulowan, Kabuluwan",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1ue5giYBbNGOKZeMZIirKTI5tGC5awq-o,Image/poster,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Spanish-Covid19-Guidance.pdf,Document,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",NYC Health fact sheet,https://www1.nyc.gov/assets/doh/downloads/pdf/imm/coronavirus-factsheet-sp.pdf,Document,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",Translated address from Minnesota governor,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DF17Jiy3lAcs%26feature%3Dyoutu.be%26fbclid%3DIwAR0OGUpO7Cg_8oVdVnxnXEmpBIS2dfUbrc0nyzNzEnh7tkNuIPuSp0-qtmQ&h=AT0XTvXw2KsDcvuHrUqZuHdCKwxO0qkws_6jI0gyG14pYxw-X4Czg9bWP3fII06wEkX1Ye5alNL2E7Dwb-knyMo_FabK7N-RJ8OWAho1Kn3RdhBkIIq6CKxQ9oDyBYfM4I4STWnkBwo9_N9ic7EiUuOzcJhgj3qb1FPoly5YMN5fBgI6Vz-oQJjCxVQ8w9xpNUA0gy1m6TJyuxTc_y3_JtVmVU46ktH-WwjuhTM7MuFJ6SMcnCusH3ER3QwY6EySmn-TabGF1qnkp14THkX-XB33i8Vqq01R-PfXGMMBFRusIbhdc2ZtZneAQdDt2TQGl8fYUr84Q8ji3Y4fqvmFLUlPKoo93FTHrFxGObIiI2tEJqhbmzbGxkKnJFave9nH4IfB72MrmFxEvJ7mNtcmwHb3LeJgyAChUex97DG4Q2BY6Pu0SR94kQspFqKoK9SmRas_RthiJREXxdk17nObpoNB9iia8U_ViY1dXd6SCBKCqjprx5SEzmI9pB_rKDMP4fPWByQRbW-PJvrg3BDPcCEUkmXjeJ7VN7vV5jk5hwHGcJPToK6oyA2sGuFILSbDncX2vZKgyFG7WD_gZ02pHznMaZXG5fxq2fTvEUFXeVBugmUjDgQVnPd6RkB-6NAdkFhkFEki,Video,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",Refugee Development Center audio message,http://refugeedevelopmentcenter.org/coronavirus-announcements-spanish/,Web page,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",Hesperian info and prevention page,https://es.hesperian.org/hhg/Coronavirus,Web page,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",SBS Australia information page,https://www.sbs.com.au/language/spanish/coronavirus-updates,Web page,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",CDC Coronavirus page,https://www.cdc.gov/coronavirus/2019-ncov/index-sp.html,Web page,
Spanish,español,Spanish (espaÑol):,"Europe, South America, Mexico-Central America-Caribbean",Colorincolorado,https://www.colorincolorado.org/coronavirus,Web page,
Sri Lanka Portuguese Creole,"Sri Lanka Indo-Portuguese, Ceylonese Portuguese Creole",Sri Lanka,South Asia,Prevention infographic,https://drive.google.com/open?id=1RKb1EmjkKD2uI3oGiI7schnEkpq2O-E4,Image/poster,
Sugali,"Lambadi, Gor-boli, Banjari",India,South Asia,WHO myth busters information page,https://covid-no-mb.org/?page_id=1619,Web page,
Sumba Timur,Kambera,Indonesia,Southeast Asia,Informasi mendasar tentang virus Corona/Information video from VirALLanguages,https://www.youtube.com/watch?v=dDoMSh0Sg54&,Video,
Sumba Timur,Kambera,Indonesia,Southeast Asia,Menjalani kehidupan sosial selama pandemik/Living a social life during a pandemic video from VirALLanguages,https://www.youtube.com/watch?v=oNLIT4UJrlM,Video,
Sumba Timur,Kambera,Indonesia,Southeast Asia,Cara yang benar memakai masker/The right way to wear a mask video from VirALLanguages,https://www.youtube.com/watch?v=_etDc7HoOx0,Video,
Sumba Timur,Kambera,Indonesia,Southeast Asia,Gejala-gejala Covid-19/Symptoms of COVID-19 video from VirALLanguages,https://www.youtube.com/watch?v=Hq_PZjPQBao,Video,
Sumba Timur,Kambera,Indonesia,Southeast Asia,Bagaimana virus mempengaruhi manusia/How viruses affect humans video from VirALLanguages,https://www.youtube.com/watch?v=kUIhw5mx3DI,Video,
Sundanese,"Basa Sunda,",Indonesia,Southeast Asia,HelloUSA information page,https://usahello.org/su/coronavirus-information/,Web page,
Sunuwar,"Sunwar, Kõinch, कोँइच","Nepal, India",South Asia,Cultural Survival audio message,https://soundcloud.com/culturalsurvival/understanding-the-coronavirus_sunuwar,Audio,
Surigaonon,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1l19eiYHYkgwuHtxiClCawiIDrv1z_0vx,Image/poster,
Surigaonon,,Philippines,Southeast Asia,"Dictionary of COVID-19 terms for children, from U. Philippines REGALE",https://drive.google.com/file/d/1wFDK0-IySF-sqwAcL8OgNPGJOZYNwiM4/view?fbclid=IwAR0yGQd5sgzFJ8ZK7pOuPorxOlwdM-Sj3_DGE-YT5zkR8HqJm0Ex1A14vOI,Document,
Surigaonon,,Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,CDC audio message,https://cdn.branchcms.com/DZAwJB3wVW-1030/docs/COVID-19/SWAHILI-COVID-19-Audio.m4a,Audio,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Cultural Survival informational audio messge,https://soundcloud.com/culturalsurvival/understanding-the-coronavirus_kiswahili,Audio,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Louisville Public Health fact sheet,https://drive.google.com/open?id=1A2dkK5LKXBeWHrOmfl5YPPpqR8yV33yk,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,iACT suggestions for parents/caregivers,https://drive.google.com/open?id=1b5J8rMkfVp3Jd8b0E6Nb_X5zLzJc9edt,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,iACT Facts vs. Myths sheet,https://drive.google.com/open?id=1B6tJcs1OSKeu7b-Rbw6NZw6h267XYhO0,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,iACT information packet,https://drive.google.com/open?id=1eEX46SLNOY4q_ERF6OOOWJQJxLtq3jte,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,iACT community leader suggestions,https://drive.google.com/open?id=1iviUKxTgjo-dvE0yjkV2_pa0b1LbEniU,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Vermont Dept. of Health prevention sheet,https://drive.google.com/open?id=1waril_vFPAeSMKY1GpKOie2lzE4IEpYx,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,iACT information one-pager,https://drive.google.com/open?id=1xxrrcK9GX-Sb3gOjwVhwE6waj3ZJhjnu,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Medical terminology glossary from Oxford Languages,https://oxford.ly/OLC19Swahili,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Kiswahili-Covid19-Guidance.pdf,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,CDC fact sheet,https://cdn.branchcms.com/DZAwJB3wVW-1030/images/COVID-19/2020-03-12-share-facts-h_Swahili.jpg,Image/poster,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,CDC info poster,https://drive.google.com/open?id=1otwHbiKVOdIz2NeTBNy6VMTyGM4OmVV3,Image/poster,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,CDC handwashing poster,https://drive.google.com/open?id=1X-y5nw-3fhC3xhR7NEimpiE6hurcXD3_,Image/poster,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Infographic pack,https://drive.google.com/open?id=1ZNFuIK_L93WFiDx1Dkm2M5Y9KnPSgJZH,Image/poster,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Refugee Response info video,https://www.youtube.com/watch?v=dCIRfAVDkQM&list=PLOZioxrIwCv3XMucYU8AmVRC7R7vLnYEJ&index=6,Video,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Information and prevention video,https://www.youtube.com/watch?v=op5hvKdCPT8,Video,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Information video,https://youtu.be/TKg3haWT54k,Video,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Refugee Development Center audio message,http://refugeedevelopmentcenter.org/coronavirus-announcements-swahili/,Web page,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Endorois.pdf,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Endorois.pdf,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Endorois-Travel.pdf,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Endorois-Kids.pdf,Document,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,WHO myth busters information page,https://covid-no-mb.org/?page_id=380,Web page,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,Hesperian info and prevention page,https://sw.hesperian.org/hhg/Virusi_vya_Korona,Web page,
Swahili,Kiswahili,"Kenya, Tanzania, Uganda, Burundi, DRC",Africa,SBS Australia information page,https://www.sbs.com.au/language/swahili/coronavirus-updates,Web page,
Swampy Cree,"ᓀᐦᐃᓇᐍᐏᐣ, Nêhinawêwin",Canada,North America,Ontario Ministry of Health fact sheet,https://files.ontario.ca/moh-coronavirus-info-sheet-swampy-cree-2020-03-11.pdf,Document,
Swampy Cree,"ᓀᐦᐃᓇᐍᐏᐣ, Nêhinawêwin",Canada,North America,Public Health Agency Canada announcement,https://www.sac-isc.gc.ca/eng/1583781906998/1583781926813,Document,
Swardspeak,"Gay Lingo, Beki, Bekimon",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1o13rNxyIFzztsCBvzLsP3QF1yScEPYGk,Image/poster,
Tagalog,,Philippines,Southeast Asia,"Dictionary of COVID-19 terms for children, from U. Philippines REGALE",https://drive.google.com/file/d/1sapyfBE-lI3kJlNJVc82tr3Wh489vQaj/view?fbclid=IwAR0S05kb8jSZ9bq5re9gaVDOw_0Jijc-T_vqjWui6q0Rq6YxfgdysbvsC6k,Document,
Tagalog,,Philippines,Southeast Asia,Hawaiʻi Dept. of Health FAQ,https://health.hawaii.gov/docd/files/2020/02/COVID-19_FAQs_TAGALOG.pdf,Document,
Tagalog,,Philippines,Southeast Asia,International SOS Need to Know slides,https://pandemic.internationalsos.com/-/media/pandemic/files/pan-comms-new-corona-virus/intlsos_coronavirus_disease_2019_talk_simplified_v3_tl_ph.pptx?la=en,Document,
Tagalog,,Philippines,Southeast Asia,King County (WA) fact sheet,https://welcoming.seattle.gov/covid-19/?utm_source=WASCLA+Members&utm_campaign=f9ef53ee9b-EMAIL_CAMPAIGN_2020_03_04_10_45&utm_medium=email&utm_term=0_ec7c02e82f-f9ef53ee9b-47852315&mc_cid=f9ef53ee9b&mc_eid=6e5511a48a,Document,
Tagalog,,Philippines,Southeast Asia,NYC Health fact sheet,https://www1.nyc.gov/assets/doh/downloads/pdf/imm/coronavirus-factsheet-tg.pdf,Document,
Tagalog,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1KKqWP43BAiTEmvp5vk_WZcrj17ao43Xj,Image/poster,
Tagalog,,Philippines,Southeast Asia,Hesperian info and prevention page,https://fil.hesperian.org/hhg/Coronavirus,Web page,
Tagalog,,Philippines,Southeast Asia,Medical terminology glossary from Oxford Languages,https://oxford.ly/OLC19Filipino,Document,
Tagalog,,Philippines,Southeast Asia,WHO myth busters information page,https://covid-no-mb.org/?page_id=1335,Web page,
Tagalog,,Philippines,Southeast Asia,USAHello information page,https://usahello.org/tl/coronavirus-information/,Web page,
Tai Khamti,"Khamti Shan, လိꩱ့်တဲးၵမ်းတီႈ, ခန္တီးရှမ်းဘာသာ, ภาษาไทคำตี่","Myanmar, India","Southeast Asia, South Asia",Translated Ministry of Health poster from SEL,https://www.facebook.com/photo.php?fbid=10224096264773446&set=a.3511173697107&type=3&theater,Image/poster,
Taita,Kitaita,Kenya,Africa,Symptoms and prevention infographic,https://www.facebook.com/204691779966932/photos/a.809690966133674/918618525240917/?type=3&theater,Image/poster,
Taita,Kitaita,Kenya,Africa,Prevention infographic from EAITA,https://www.facebook.com/204691779966932/photos/pcb.927927417643361/927927254310044/?type=3&theater,Image/poster,
Tajik,тоҷикӣ,"Tajikistan, Uzbekistan",Near East,USAHello information page,https://usahello.org/tg/coronavirus-information/,Web page,
Tamang,तामाङ,"Nepal, India, Bhutan",South Asia,Cultural Survival audio message,https://soundcloud.com/culturalsurvival/understanding-the-coronavirus_tamang,Audio,
Tamil,தமிழ் ,India,South Asia,"COVID-19 Vaccine - a message from Dr Krishna Subbarayan, Eltham GP (Tamil with subtitles)",https://www.youtube.com/watch?v=BQFC0VljqkA,Video,
Tamil,தமிழ்,India,South Asia,Victoria DHHS audio message,https://soundcloud.com/betterhealthcast/tamil-covid-19-public-service-announcement,Audio,
Tamil,தமிழ்,India,South Asia,Medical terminology glossary from Oxford Languages,https://oxford.ly/OLC19Tamil,Document,
Tamil,தமிழ்,India,South Asia,Ontario Ministry of Health fact sheet,https://files.ontario.ca/moh-coronavirus-info-sheet-tamil-2020-02-18.pdf,Document,
Tamil,தமிழ்,India,South Asia,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Tamil-Covid19-Guidance.pdf,Document,
Tamil,தமிழ்,India,South Asia,Translated info sheet from Adivasi Lives Matter,https://twitter.com/AdivasisMatter/status/1240857434626932738,Image/poster,
Tamil,தமிழ்,India,South Asia,Hesperian info and prevention page,https://ta.hesperian.org/hhg/Coronavirus,Web page,
Tamil,தமிழ்,India,South Asia,WHO myth busters information page,https://covid-no-mb.org/?page_id=1459,Web page,
Tamil,தமிழ்,India,South Asia,Victoria DHHS announcement,https://www.dhhs.vic.gov.au/covid-19-public-service-announcement-tamil,Web page,
Tamil,தமிழ்,India,South Asia,SBS Australia information page,https://www.sbs.com.au/language/tamil/coronavirus-updates,Web page,
Tangkhul,"Luhupa, Tangkhul Naga",India,South Asia,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Tangkhul.pdf,Document,
Tangkhul,"Luhupa, Tangkhul Naga",India,South Asia,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Tangkhul.pdf,Document,
Tangkhul,"Luhupa, Tangkhul Naga",India,South Asia,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Tangkhul-Travel.pdf,Document,
Tangkhul,"Luhupa, Tangkhul Naga",India,South Asia,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Tangkhul-Kids.pdf,Document,
Tarahumara,"Rarámuri, Ralámuli ra'ícha",Mexico,Mexico-Central America-Caribbean,Informational video,https://www.facebook.com/raquel.angelgarcia.5/videos/10158181386503588/,Video,
Tarifit,"Riffian Tamazight, Tmaziɣt, Riffian ""Berber""","Morocco, Algeria",Africa,Prevention video,https://www.facebook.com/story.php?story_fbid=10218891665915708&id=1624236347&anchor_composer=false&ref=content_filter,Video,
Tashelhiyt,"Shilha, Tachelhit Tamazight, Shilha ""Berber""",Morocco,Africa,Prevention video,https://www.facebook.com/story.php?story_fbid=10218891665915708&id=1624236347&anchor_composer=false&ref=content_filter,Video,
Taurepang,Pemón ,Brazil,South America,"Ana Paula, indígena Taurepang, dá dicas de como se proteger e evitar a propagação da covid-19",https://www.youtube.com/watch?v=rL_6TOaO25E,Video,
Taurepang,Pemón ,Brazil,South America,"O Taurepang Pemom, Basell Williams, informa sobre sintomas e prevenção do novo coronavírus",https://www.youtube.com/watch?v=HnPZvcMnHNo,Video,
Tausug,Bahasa Sūg,Philippines,Southeast Asia,Large repository of prevention and information posters,https://drive.google.com/open?id=1K5IUiHeSMZXiaLZkbB_vucA_Xs36uB6r,Image/poster,
Tausug,Bahasa Sūg,Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Tboli,"Tau Bilil, Tagabilil",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1jdZCqccTpp4fo1lCJ8PDqAz9ga31sSjV,Image/poster,
Tektiteko,"B'a'aj, Teco, Kʼontiʼl, Qyool",Guatemala,Mexico-Central America-Caribbean,Cultural Survival information audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-tektiteko-academia-de-lenguas-mayas-de-guatemala,Audio,
Tektiteko,"B'a'aj, Teco, Kʼontiʼl, Qyool",Guatemala,Mexico-Central America-Caribbean,Information video,https://www.youtube.com/watch?v=5vaXEy6DXy8,Video,
